timestamp,src_ip,dst_ip,protocol,src_port,dst_port,duration,total_fwd_packets,total_bwd_packets,total_fwd_bytes,total_bwd_bytes,syn_flag_count,ack_flag_count,fin_flag_count,rst_flag_count,psh_flag_count,urg_flag_count,ttl,tcp_window_size,fragmented,retransmission_count
2026-08-28 14:00:01.200,10.0.5.16,10.0.0.50,TCP,30015,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.280,10.0.5.17,10.0.0.50,TCP,30016,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.360,10.0.5.18,10.0.0.50,TCP,30017,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.440,10.0.5.19,10.0.0.50,TCP,30018,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.520,10.0.5.20,10.0.0.50,TCP,30019,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.600,10.0.5.21,10.0.0.50,TCP,30020,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.680,10.0.5.22,10.0.0.50,TCP,30021,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.760,10.0.5.23,10.0.0.50,TCP,30022,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.840,10.0.5.24,10.0.0.50,TCP,30023,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:01.920,10.0.5.25,10.0.0.50,TCP,30024,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.000,10.0.5.26,10.0.0.50,TCP,30025,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.080,10.0.5.27,10.0.0.50,TCP,30026,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.160,10.0.5.28,10.0.0.50,TCP,30027,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.240,10.0.5.29,10.0.0.50,TCP,30028,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.320,10.0.5.30,10.0.0.50,TCP,30029,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.400,10.0.5.31,10.0.0.50,TCP,30030,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.480,10.0.5.32,10.0.0.50,TCP,30031,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.560,10.0.5.33,10.0.0.50,TCP,30032,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.640,10.0.5.34,10.0.0.50,TCP,30033,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.720,10.0.5.35,10.0.0.50,TCP,30034,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.800,10.0.5.36,10.0.0.50,TCP,30035,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.880,10.0.5.37,10.0.0.50,TCP,30036,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:02.960,10.0.5.38,10.0.0.50,TCP,30037,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.040,10.0.5.39,10.0.0.50,TCP,30038,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.120,10.0.5.40,10.0.0.50,TCP,30039,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.200,10.0.5.41,10.0.0.50,TCP,30040,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.280,10.0.5.42,10.0.0.50,TCP,30041,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.360,10.0.5.43,10.0.0.50,TCP,30042,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.440,10.0.5.44,10.0.0.50,TCP,30043,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.520,10.0.5.45,10.0.0.50,TCP,30044,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.600,10.0.5.46,10.0.0.50,TCP,30045,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.680,10.0.5.47,10.0.0.50,TCP,30046,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.760,10.0.5.48,10.0.0.50,TCP,30047,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.840,10.0.5.49,10.0.0.50,TCP,30048,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:03.920,10.0.5.50,10.0.0.50,TCP,30049,80,0.20059192180633545,87,37,8,2,5,82,0,0,0,0,160,78469,0,4
2026-08-28 14:00:05.000,10.0.5.1,10.0.0.50,TCP,30050,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.080,10.0.5.2,10.0.0.50,TCP,30051,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.160,10.0.5.3,10.0.0.50,TCP,30052,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.240,10.0.5.4,10.0.0.50,TCP,30053,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.320,10.0.5.5,10.0.0.50,TCP,30054,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.400,10.0.5.6,10.0.0.50,TCP,30055,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.480,10.0.5.7,10.0.0.50,TCP,30056,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.560,10.0.5.8,10.0.0.50,TCP,30057,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.640,10.0.5.9,10.0.0.50,TCP,30058,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.720,10.0.5.10,10.0.0.50,TCP,30059,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.800,10.0.5.11,10.0.0.50,TCP,30060,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.880,10.0.5.12,10.0.0.50,TCP,30061,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:05.960,10.0.5.13,10.0.0.50,TCP,30062,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.040,10.0.5.14,10.0.0.50,TCP,30063,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.120,10.0.5.15,10.0.0.50,TCP,30064,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.200,10.0.5.16,10.0.0.50,TCP,30065,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.280,10.0.5.17,10.0.0.50,TCP,30066,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.360,10.0.5.18,10.0.0.50,TCP,30067,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.440,10.0.5.19,10.0.0.50,TCP,30068,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.520,10.0.5.20,10.0.0.50,TCP,30069,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.600,10.0.5.21,10.0.0.50,TCP,30070,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.680,10.0.5.22,10.0.0.50,TCP,30071,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.760,10.0.5.23,10.0.0.50,TCP,30072,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.840,10.0.5.24,10.0.0.50,TCP,30073,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:06.920,10.0.5.25,10.0.0.50,TCP,30074,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.000,10.0.5.26,10.0.0.50,TCP,30075,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.080,10.0.5.27,10.0.0.50,TCP,30076,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.160,10.0.5.28,10.0.0.50,TCP,30077,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.240,10.0.5.29,10.0.0.50,TCP,30078,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.320,10.0.5.30,10.0.0.50,TCP,30079,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.400,10.0.5.31,10.0.0.50,TCP,30080,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.480,10.0.5.32,10.0.0.50,TCP,30081,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.560,10.0.5.33,10.0.0.50,TCP,30082,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.640,10.0.5.34,10.0.0.50,TCP,30083,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.720,10.0.5.35,10.0.0.50,TCP,30084,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.800,10.0.5.36,10.0.0.50,TCP,30085,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.880,10.0.5.37,10.0.0.50,TCP,30086,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:07.960,10.0.5.38,10.0.0.50,TCP,30087,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.040,10.0.5.39,10.0.0.50,TCP,30088,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.120,10.0.5.40,10.0.0.50,TCP,30089,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.200,10.0.5.41,10.0.0.50,TCP,30090,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.280,10.0.5.42,10.0.0.50,TCP,30091,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.360,10.0.5.43,10.0.0.50,TCP,30092,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.440,10.0.5.44,10.0.0.50,TCP,30093,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.520,10.0.5.45,10.0.0.50,TCP,30094,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.600,10.0.5.46,10.0.0.50,TCP,30095,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.680,10.0.5.47,10.0.0.50,TCP,30096,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.760,10.0.5.48,10.0.0.50,TCP,30097,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.840,10.0.5.49,10.0.0.50,TCP,30098,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:08.920,10.0.5.50,10.0.0.50,TCP,30099,80,4.018034934997559,169,72,8,2,6,1,1,1,31,0,300,39333,0,3
2026-08-28 14:00:10.000,10.0.5.1,10.0.0.50,TCP,30100,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.080,10.0.5.2,10.0.0.50,TCP,30101,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.160,10.0.5.3,10.0.0.50,TCP,30102,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.240,10.0.5.4,10.0.0.50,TCP,30103,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.320,10.0.5.5,10.0.0.50,TCP,30104,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.400,10.0.5.6,10.0.0.50,TCP,30105,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.480,10.0.5.7,10.0.0.50,TCP,30106,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.560,10.0.5.8,10.0.0.50,TCP,30107,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.640,10.0.5.9,10.0.0.50,TCP,30108,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.720,10.0.5.10,10.0.0.50,TCP,30109,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.800,10.0.5.11,10.0.0.50,TCP,30110,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.880,10.0.5.12,10.0.0.50,TCP,30111,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:10.960,10.0.5.13,10.0.0.50,TCP,30112,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.040,10.0.5.14,10.0.0.50,TCP,30113,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.120,10.0.5.15,10.0.0.50,TCP,30114,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.200,10.0.5.16,10.0.0.50,TCP,30115,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.280,10.0.5.17,10.0.0.50,TCP,30116,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.360,10.0.5.18,10.0.0.50,TCP,30117,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.440,10.0.5.19,10.0.0.50,TCP,30118,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.520,10.0.5.20,10.0.0.50,TCP,30119,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.600,10.0.5.21,10.0.0.50,TCP,30120,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.680,10.0.5.22,10.0.0.50,TCP,30121,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.760,10.0.5.23,10.0.0.50,TCP,30122,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.840,10.0.5.24,10.0.0.50,TCP,30123,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:11.920,10.0.5.25,10.0.0.50,TCP,30124,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.000,10.0.5.26,10.0.0.50,TCP,30125,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.080,10.0.5.27,10.0.0.50,TCP,30126,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.160,10.0.5.28,10.0.0.50,TCP,30127,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.240,10.0.5.29,10.0.0.50,TCP,30128,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.320,10.0.5.30,10.0.0.50,TCP,30129,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.400,10.0.5.31,10.0.0.50,TCP,30130,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.480,10.0.5.32,10.0.0.50,TCP,30131,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.560,10.0.5.33,10.0.0.50,TCP,30132,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.640,10.0.5.34,10.0.0.50,TCP,30133,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.720,10.0.5.35,10.0.0.50,TCP,30134,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.800,10.0.5.36,10.0.0.50,TCP,30135,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.880,10.0.5.37,10.0.0.50,TCP,30136,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:12.960,10.0.5.38,10.0.0.50,TCP,30137,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.040,10.0.5.39,10.0.0.50,TCP,30138,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.120,10.0.5.40,10.0.0.50,TCP,30139,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.200,10.0.5.41,10.0.0.50,TCP,30140,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.280,10.0.5.42,10.0.0.50,TCP,30141,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.360,10.0.5.43,10.0.0.50,TCP,30142,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.440,10.0.5.44,10.0.0.50,TCP,30143,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.520,10.0.5.45,10.0.0.50,TCP,30144,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.600,10.0.5.46,10.0.0.50,TCP,30145,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.680,10.0.5.47,10.0.0.50,TCP,30146,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.760,10.0.5.48,10.0.0.50,TCP,30147,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.840,10.0.5.49,10.0.0.50,TCP,30148,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:13.920,10.0.5.50,10.0.0.50,TCP,30149,80,4.366709232330322,303,129,28806,7201,2,6,1,1,0,0,473,11165,0,1
2026-08-28 14:00:15.000,10.0.5.1,10.0.0.50,TCP,30150,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.080,10.0.5.2,10.0.0.50,TCP,30151,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.160,10.0.5.3,10.0.0.50,TCP,30152,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.240,10.0.5.4,10.0.0.50,TCP,30153,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.320,10.0.5.5,10.0.0.50,TCP,30154,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.400,10.0.5.6,10.0.0.50,TCP,30155,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.480,10.0.5.7,10.0.0.50,TCP,30156,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.560,10.0.5.8,10.0.0.50,TCP,30157,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.640,10.0.5.9,10.0.0.50,TCP,30158,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.720,10.0.5.10,10.0.0.50,TCP,30159,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.800,10.0.5.11,10.0.0.50,TCP,30160,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.880,10.0.5.12,10.0.0.50,TCP,30161,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:15.960,10.0.5.13,10.0.0.50,TCP,30162,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.040,10.0.5.14,10.0.0.50,TCP,30163,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.120,10.0.5.15,10.0.0.50,TCP,30164,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.200,10.0.5.16,10.0.0.50,TCP,30165,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.280,10.0.5.17,10.0.0.50,TCP,30166,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.360,10.0.5.18,10.0.0.50,TCP,30167,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.440,10.0.5.19,10.0.0.50,TCP,30168,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.520,10.0.5.20,10.0.0.50,TCP,30169,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.600,10.0.5.21,10.0.0.50,TCP,30170,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.680,10.0.5.22,10.0.0.50,TCP,30171,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.760,10.0.5.23,10.0.0.50,TCP,30172,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.840,10.0.5.24,10.0.0.50,TCP,30173,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:16.920,10.0.5.25,10.0.0.50,TCP,30174,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:17.000,10.0.5.26,10.0.0.50,TCP,30175,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
2026-08-28 14:00:17.080,10.0.5.27,10.0.0.50,TCP,30176,80,0.0,63,27,8,2,0,1,0,1,0,0,134,30614,1,0
